도로등급,지점번호,년,월,일,방향,시간,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종,계
지방도,333-12,2012,10,18,2,6~7,84,1,23,4,0,5,0,0,0,0,0,0,117
지방도,333-12,2012,10,18,2,7~8,100,1,14,4,0,0,0,0,0,0,0,0,119
지방도,333-12,2012,10,18,2,8~9,95,4,18,4,0,0,0,0,0,0,0,0,121
지방도,333-12,2012,10,18,2,9~10,72,10,17,4,1,0,0,0,0,0,0,0,104
지방도,333-12,2012,10,18,2,10~11,83,4,19,9,0,0,1,0,0,0,0,0,116
지방도,333-12,2012,10,18,2,11~12,94,9,23,5,0,2,0,0,0,0,0,0,133
지방도,333-12,2012,10,18,2,12~13,113,3,18,4,0,1,0,0,0,0,0,0,139
지방도,333-12,2012,10,18,2,13~14,130,14,30,6,0,0,0,0,0,0,0,0,180
지방도,333-12,2012,10,18,2,14~15,124,11,18,4,4,0,0,0,0,0,0,0,161
지방도,333-12,2012,10,18,2,15~16,134,2,28,5,1,0,0,0,0,1,0,0,171
지방도,333-12,2012,10,18,2,16~17,140,3,33,4,1,3,0,0,0,0,0,0,184
지방도,333-12,2012,10,18,2,17~18,124,0,16,2,0,0,0,0,0,0,0,0,142
지방도,333-12,2012,10,18,2,18~19,75,0,6,3,1,0,0,0,0,0,0,0,85
지방도,333-12,2012,10,18,2,19~20,60,0,9,2,0,0,0,0,0,0,0,0,71
지방도,333-12,2012,10,18,2,20~21,40,1,2,0,0,0,0,0,0,0,0,0,43
지방도,333-12,2012,10,18,2,21~22,20,0,1,0,0,0,0,0,0,0,0,0,21
지방도,333-12,2012,10,18,2,22~23,14,0,1,0,0,0,0,0,0,0,0,0,15
지방도,333-12,2012,10,18,2,23~0,7,0,0,1,0,0,0,0,0,0,0,0,8
지방도,333-13,2012,10,18,1,0~1,3,0,2,0,0,0,0,0,0,0,0,0,5
지방도,333-13,2012,10,18,1,1~2,1,0,0,0,0,0,0,0,0,0,0,0,1
지방도,333-13,2012,10,18,1,2~3,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-13,2012,10,18,1,3~4,1,0,0,0,0,0,0,0,0,0,0,0,1
지방도,333-13,2012,10,18,1,4~5,2,0,0,1,1,3,0,0,0,0,0,0,7
지방도,333-13,2012,10,18,1,5~6,17,1,2,1,0,6,0,0,0,0,0,0,27
지방도,333-13,2012,10,18,1,6~7,24,3,8,4,0,1,0,0,0,0,0,0,40
지방도,333-13,2012,10,18,1,7~8,47,0,17,4,0,0,0,0,0,0,0,0,68
지방도,333-13,2012,10,18,1,8~9,39,1,16,4,0,0,0,0,0,0,0,0,60
지방도,333-13,2012,10,18,1,9~10,33,0,19,7,1,2,0,0,0,0,0,0,62
지방도,333-13,2012,10,18,1,10~11,36,0,18,1,0,0,0,0,0,0,0,0,55
지방도,333-13,2012,10,18,1,11~12,32,0,13,2,0,1,0,0,0,0,0,0,48
지방도,333-13,2012,10,18,1,12~13,48,1,18,2,1,0,0,0,0,0,0,0,70
지방도,333-13,2012,10,18,1,13~14,49,0,20,3,0,0,0,0,0,0,0,0,72
지방도,333-13,2012,10,18,1,14~15,50,2,10,1,0,2,0,0,0,1,0,0,66
지방도,333-13,2012,10,18,1,15~16,42,0,11,4,0,0,0,0,0,0,0,0,57
지방도,333-13,2012,10,18,1,16~17,40,0,19,5,0,0,0,0,0,0,0,0,64
지방도,333-13,2012,10,18,1,17~18,36,0,11,1,0,0,0,0,0,0,0,0,48
지방도,333-13,2012,10,18,1,18~19,25,0,7,0,0,0,0,0,0,0,0,0,32
지방도,333-13,2012,10,18,1,19~20,25,0,2,0,0,0,0,0,0,0,0,0,27
지방도,333-13,2012,10,18,1,20~21,20,0,1,0,1,0,0,0,0,0,0,0,22
지방도,333-13,2012,10,18,1,21~22,9,0,0,0,0,0,0,0,0,0,0,0,9
지방도,333-13,2012,10,18,1,22~23,5,0,0,0,0,0,0,0,0,0,0,0,5
지방도,333-13,2012,10,18,1,23~0,4,0,0,0,0,0,0,0,0,0,0,0,4
지방도,333-13,2012,10,18,2,0~1,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-13,2012,10,18,2,1~2,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-13,2012,10,18,2,2~3,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-13,2012,10,18,2,3~4,2,0,0,0,0,0,0,0,0,0,0,0,2
지방도,333-13,2012,10,18,2,4~5,5,0,0,0,1,1,0,0,0,0,0,0,7
지방도,333-13,2012,10,18,2,5~6,9,0,1,0,0,3,0,0,0,0,0,0,13
지방도,333-13,2012,10,18,2,6~7,41,0,12,6,0,3,2,0,0,0,0,0,64
지방도,333-13,2012,10,18,2,7~8,47,0,15,1,0,0,0,0,0,0,0,0,63
지방도,333-13,2012,10,18,2,8~9,41,0,22,4,0,0,0,0,0,0,0,0,67
지방도,333-13,2012,10,18,2,9~10,23,1,18,3,1,0,0,0,0,0,0,0,46
지방도,333-13,2012,10,18,2,10~11,29,0,13,4,0,2,2,0,0,0,0,0,50
지방도,333-13,2012,10,18,2,11~12,42,0,12,2,0,0,0,0,0,0,0,0,56
지방도,333-13,2012,10,18,2,12~13,33,0,16,4,0,1,0,0,0,0,0,0,54
지방도,333-13,2012,10,18,2,13~14,42,1,16,3,0,0,0,0,0,0,0,0,62
지방도,333-13,2012,10,18,2,14~15,45,1,18,6,2,0,0,0,0,0,0,0,72
지방도,333-13,2012,10,18,2,15~16,44,1,21,3,0,1,0,0,0,1,0,0,71
지방도,333-13,2012,10,18,2,16~17,47,1,20,3,1,2,0,0,0,0,0,0,74
지방도,333-13,2012,10,18,2,17~18,44,0,5,0,0,0,0,0,0,0,0,0,49
지방도,333-13,2012,10,18,2,18~19,26,0,4,2,0,0,0,0,0,0,0,0,32
지방도,333-13,2012,10,18,2,19~20,14,0,1,0,0,0,0,0,0,0,0,0,15
지방도,333-13,2012,10,18,2,20~21,12,1,0,0,1,0,0,0,0,0,0,0,14
지방도,333-13,2012,10,18,2,21~22,8,0,0,0,0,0,0,0,0,0,0,0,8
지방도,333-13,2012,10,18,2,22~23,3,0,0,0,0,0,0,0,0,0,0,0,3
지방도,333-13,2012,10,18,2,23~0,1,0,0,0,0,0,0,0,0,0,0,0,1
지방도,333-14,2012,10,18,1,0~1,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-14,2012,10,18,1,1~2,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-14,2012,10,18,1,2~3,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-14,2012,10,18,1,3~4,0,0,1,0,0,0,0,0,0,0,0,0,1
지방도,333-14,2012,10,18,1,4~5,15,0,0,0,0,0,0,0,0,0,0,0,15
지방도,333-14,2012,10,18,1,5~6,28,2,4,0,0,0,0,0,0,0,0,0,34
지방도,333-14,2012,10,18,1,6~7,56,1,11,1,1,1,0,0,0,0,0,0,71
지방도,333-14,2012,10,18,1,7~8,46,4,12,0,0,0,0,0,0,0,0,0,62
지방도,333-14,2012,10,18,1,8~9,24,1,13,2,1,0,1,0,0,0,0,0,42
지방도,333-14,2012,10,18,1,9~10,29,2,13,1,0,1,0,0,0,0,0,0,46
지방도,333-14,2012,10,18,1,10~11,20,2,10,2,2,0,0,0,0,0,0,0,36
지방도,333-14,2012,10,18,1,11~12,28,3,10,1,0,0,2,0,0,0,0,0,44
지방도,333-14,2012,10,18,1,12~13,50,2,17,2,1,0,0,0,0,0,0,0,72
지방도,333-14,2012,10,18,1,13~14,42,0,9,2,0,0,0,0,0,0,0,0,53
지방도,333-14,2012,10,18,1,14~15,55,2,13,1,0,1,0,0,0,0,0,0,72
지방도,333-14,2012,10,18,1,15~16,38,2,8,4,0,0,0,0,0,0,0,0,52
지방도,333-14,2012,10,18,1,16~17,44,2,15,1,0,0,0,0,0,0,0,0,62
지방도,333-14,2012,10,18,1,17~18,47,1,9,0,0,1,0,0,0,0,0,0,58
지방도,333-14,2012,10,18,1,18~19,27,1,3,0,0,0,0,0,0,0,0,0,31
지방도,333-14,2012,10,18,1,19~20,24,1,1,1,1,0,0,0,0,0,0,0,28
지방도,333-14,2012,10,18,1,20~21,14,2,1,0,0,0,0,0,0,0,0,0,17
지방도,333-14,2012,10,18,1,21~22,11,0,1,0,0,0,0,0,0,0,0,0,12
지방도,333-14,2012,10,18,1,22~23,3,0,0,0,0,0,0,0,0,0,0,0,3
지방도,333-14,2012,10,18,1,23~0,5,0,0,0,0,0,0,0,0,0,0,0,5
지방도,333-14,2012,10,18,2,0~1,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-14,2012,10,18,2,1~2,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-14,2012,10,18,2,2~3,1,0,0,1,0,0,0,0,0,0,0,0,2
지방도,333-14,2012,10,18,2,3~4,1,0,0,1,0,0,0,0,0,0,0,0,2
지방도,333-14,2012,10,18,2,4~5,6,0,0,0,0,0,0,0,0,0,0,0,6
지방도,333-14,2012,10,18,2,5~6,10,1,6,0,0,0,0,0,0,0,0,0,17
지방도,333-14,2012,10,18,2,6~7,29,1,9,3,1,0,0,0,0,0,0,0,43
지방도,333-14,2012,10,18,2,7~8,30,3,11,1,0,0,0,0,0,0,0,0,45
지방도,333-14,2012,10,18,2,8~9,35,3,17,2,0,3,0,0,0,0,0,0,60
지방도,333-14,2012,10,18,2,9~10,31,1,9,0,0,0,0,0,0,0,0,0,41
지방도,333-14,2012,10,18,2,10~11,36,2,15,1,1,1,0,0,0,0,0,0,56
지방도,333-14,2012,10,18,2,11~12,46,1,11,2,0,0,1,0,0,0,0,0,61
지방도,333-14,2012,10,18,2,12~13,53,1,6,0,1,0,0,0,0,0,0,0,61
지방도,333-14,2012,10,18,2,13~14,43,2,10,3,0,0,0,0,0,0,0,0,58
지방도,333-14,2012,10,18,2,14~15,40,2,10,2,1,1,0,0,0,0,0,0,56
지방도,333-14,2012,10,18,2,15~16,32,2,12,2,0,2,1,0,0,0,0,0,51
지방도,333-14,2012,10,18,2,16~17,48,0,13,3,1,0,0,0,0,0,0,0,65
지방도,333-14,2012,10,18,2,17~18,59,1,4,2,0,0,0,0,0,0,0,0,66
지방도,333-14,2012,10,18,2,18~19,32,2,0,0,0,0,0,0,0,0,0,0,34
지방도,333-14,2012,10,18,2,19~20,14,0,5,0,0,0,0,0,0,0,0,0,19
지방도,333-14,2012,10,18,2,20~21,4,1,2,0,0,0,0,0,0,0,0,0,7
지방도,333-14,2012,10,18,2,21~22,8,1,0,0,0,0,0,0,0,0,0,0,9
지방도,333-14,2012,10,18,2,22~23,3,0,0,0,0,0,0,0,0,0,0,0,3
지방도,333-14,2012,10,18,2,23~0,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-15,2012,10,18,1,0~1,0,0,0,0,0,0,0,0,0,0,0,0,0
지방도,333-15,2012,10,18,1,1~2,1,0,0,0,0,0,0,0,0,0,0,0,1
지방도,333-15,2012,10,18,1,2~3,3,0,0,0,0,0,0,0,0,0,0,0,3
지방도,333-15,2012,10,18,1,3~4,1,0,0,0,0,0,0,0,0,0,0,0,1
지방도,333-15,2012,10,18,1,4~5,10,0,3,1,0,0,0,0,0,0,0,0,14
지방도,333-15,2012,10,18,1,5~6,19,0,8,0,0,0,0,0,0,0,0,0,27
지방도,333-15,2012,10,18,1,6~7,70,3,13,1,0,0,0,0,0,0,0,0,87
지방도,333-15,2012,10,18,1,7~8,102,4,12,2,1,0,0,0,0,0,0,0,121
지방도,333-15,2012,10,18,1,8~9,53,1,11,1,0,0,2,0,0,0,0,0,68
지방도,333-15,2012,10,18,1,9~10,57,1,15,2,0,0,0,0,0,0,0,0,75
지방도,333-15,2012,10,18,1,10~11,56,1,21,2,0,0,0,0,0,0,0,0,80
지방도,333-15,2012,10,18,1,11~12,62,3,19,2,0,0,0,0,0,0,0,0,86
지방도,333-15,2012,10,18,1,12~13,54,0,18,1,2,0,0,0,0,0,0,0,75
지방도,333-15,2012,10,18,1,13~14,54,1,12,4,2,0,0,0,0,0,0,0,73
지방도,333-15,2012,10,18,1,14~15,56,4,13,1,1,0,0,0,0,0,0,0,75
지방도,333-15,2012,10,18,1,15~16,71,0,26,4,0,0,0,0,0,0,0,0,101
지방도,333-15,2012,10,18,1,16~17,73,1,19,1,0,0,0,0,0,0,0,0,94
지방도,333-15,2012,10,18,1,17~18,56,2,13,2,2,0,0,0,0,0,0,0,75
지방도,333-15,2012,10,18,1,18~19,30,1,4,3,0,0,0,0,0,0,0,0,38
지방도,333-15,2012,10,18,1,19~20,26,2,4,1,0,0,0,0,0,0,0,0,33
지방도,333-15,2012,10,18,1,20~21,15,0,2,0,0,0,0,0,0,0,0,0,17
지방도,333-15,2012,10,18,1,21~22,5,0,0,0,0,0,0,0,0,0,0,0,5
지방도,333-15,2012,10,18,1,22~23,1,0,0,0,0,0,0,0,0,0,0,0,1
지방도,333-15,2012,10,18,1,23~0,2,0,0,0,0,0,0,0,0,0,0,0,2
지방도,333-15,2012,10,18,2,0~1,13,0,0,0,0,0,0,0,0,0,0,0,13
지방도,333-15,2012,10,18,2,1~2,1,0,0,0,0,0,0,0,0,0,0,0,1
지방도,333-15,2012,10,18,2,2~3,4,0,0,0,0,0,0,0,0,0,0,0,4
지방도,333-15,2012,10,18,2,3~4,1,0,0,0,0,0,0,0,0,0,0,0,1
지방도,333-15,2012,10,18,2,4~5,3,0,0,0,0,0,0,0,0,0,0,0,3
지방도,333-15,2012,10,18,2,5~6,15,2,6,0,0,0,1,0,0,0,0,0,24
지방도,333-15,2012,10,18,2,6~7,33,1,24,4,1,0,0,0,0,0,0,0,63
지방도,333-15,2012,10,18,2,7~8,53,3,19,2,0,0,0,0,0,0,0,0,77
지방도,333-15,2012,10,18,2,8~9,40,3,18,4,0,0,0,0,0,0,0,0,65
지방도,333-15,2012,10,18,2,9~10,46,2,13,3,0,0,0,0,0,0,0,0,64
지방도,333-15,2012,10,18,2,10~11,41,2,15,1,0,0,0,0,0,0,0,0,59
지방도,333-15,2012,10,18,2,11~12,57,1,20,1,1,0,0,0,0,0,0,0,80
지방도,333-15,2012,10,18,2,12~13,57,1,13,8,2,0,0,0,0,0,0,0,81
지방도,333-15,2012,10,18,2,13~14,64,0,12,2,1,0,0,0,0,0,0,0,79
지방도,333-15,2012,10,18,2,14~15,57,3,14,3,2,0,0,0,0,0,0,0,79
지방도,333-15,2012,10,18,2,15~16,54,2,14,1,0,0,0,0,0,0,0,0,71
지방도,333-15,2012,10,18,2,16~17,53,1,14,0,0,0,0,0,0,0,0,0,68
지방도,333-15,2012,10,18,2,17~18,75,2,14,3,2,0,0,0,0,0,0,0,96
지방도,333-15,2012,10,18,2,18~19,51,1,4,2,0,0,0,0,0,0,0,0,58
지방도,333-15,2012,10,18,2,19~20,38,1,2,0,0,0,0,0,0,0,0,0,41
지방도,333-15,2012,10,18,2,20~21,33,1,5,0,0,0,0,0,0,0,0,0,39
지방도,333-15,2012,10,18,2,21~22,35,0,0,0,0,0,0,0,0,0,0,0,35
지방도,333-15,2012,10,18,2,22~23,26,0,3,0,0,0,0,0,0,0,0,0,29
지방도,333-15,2012,10,18,2,23~0,10,0,4,0,0,0,0,0,0,0,0,0,14
지방도,337-04,2012,10,18,1,0~1,13,0,1,0,0,0,0,0,0,0,0,0,14
지방도,337-04,2012,10,18,1,1~2,10,0,1,4,1,0,0,0,0,0,0,0,16
지방도,337-04,2012,10,18,1,2~3,7,0,5,1,0,0,0,0,0,0,0,0,13
지방도,337-04,2012,10,18,1,3~4,10,0,1,1,0,0,0,0,0,0,1,0,13
지방도,337-04,2012,10,18,1,4~5,31,3,2,5,2,1,0,0,0,1,0,0,45
지방도,337-04,2012,10,18,1,5~6,46,20,10,9,3,14,1,1,0,0,0,0,104
지방도,337-04,2012,10,18,1,6~7,183,6,26,24,10,8,0,0,0,5,1,0,263
지방도,337-04,2012,10,18,1,7~8,220,3,38,14,5,4,0,0,0,4,0,0,288
지방도,337-04,2012,10,18,1,8~9,96,4,28,22,10,4,2,1,2,3,0,0,172
지방도,337-04,2012,10,18,1,9~10,96,1,46,24,10,3,0,0,0,0,0,0,180
지방도,337-04,2012,10,18,1,10~11,91,1,43,22,9,5,2,0,0,0,0,0,173
지방도,337-04,2012,10,18,1,11~12,103,1,32,20,11,0,1,0,0,2,0,0,170
지방도,337-04,2012,10,18,1,12~13,122,2,43,13,4,9,1,0,0,2,0,0,196
지방도,337-04,2012,10,18,1,13~14,87,3,40,21,8,12,2,0,0,1,0,0,174
지방도,337-04,2012,10,18,1,14~15,134,1,25,41,4,3,3,0,0,1,0,0,212
지방도,337-04,2012,10,18,1,15~16,110,0,49,22,9,3,3,0,0,0,0,0,196
지방도,337-04,2012,10,18,1,16~17,212,4,52,36,9,6,2,0,0,1,0,0,322
지방도,337-04,2012,10,18,1,17~18,388,5,48,20,7,2,1,0,0,2,0,0,473
지방도,337-04,2012,10,18,1,18~19,164,1,22,10,4,1,1,0,0,0,0,0,203
지방도,337-04,2012,10,18,1,19~20,117,3,17,4,3,0,0,0,0,0,0,0,144
지방도,337-04,2012,10,18,1,20~21,113,0,11,5,1,1,0,0,0,0,0,0,131
지방도,337-04,2012,10,18,1,21~22,64,0,9,1,0,0,0,0,0,0,0,0,74
지방도,337-04,2012,10,18,1,22~23,28,2,3,1,0,0,0,0,0,0,0,0,34
지방도,337-04,2012,10,18,1,23~0,18,0,4,2,0,0,0,0,0,0,0,0,24
지방도,337-04,2012,10,18,2,0~1,9,0,1,2,0,0,0,0,0,0,0,0,12
지방도,337-04,2012,10,18,2,1~2,5,0,1,0,0,0,0,0,0,0,0,0,6
지방도,337-04,2012,10,18,2,2~3,6,0,2,1,0,1,0,0,0,0,0,0,10
지방도,337-04,2012,10,18,2,3~4,11,0,1,2,1,0,0,0,0,0,0,0,15
지방도,337-04,2012,10,18,2,4~5,44,0,9,4,1,1,0,0,0,0,0,0,59
지방도,337-04,2012,10,18,2,5~6,56,11,17,13,2,3,1,0,0,3,0,0,106
지방도,337-04,2012,10,18,2,6~7,231,5,38,22,4,4,2,1,0,4,0,0,311
지방도,337-04,2012,10,18,2,7~8,358,3,41,20,9,0,0,1,0,3,0,0,435
지방도,337-04,2012,10,18,2,8~9,121,2,41,47,7,12,0,2,0,4,0,0,236
지방도,337-04,2012,10,18,2,9~10,78,2,46,24,9,2,0,1,0,6,0,0,168
지방도,337-04,2012,10,18,2,10~11,83,1,32,21,15,4,0,1,0,3,0,0,160
지방도,337-04,2012,10,18,2,11~12,89,5,28,21,6,2,1,0,0,0,0,0,152
지방도,337-04,2012,10,18,2,12~13,112,0,40,26,11,9,2,0,0,0,0,0,200
지방도,337-04,2012,10,18,2,13~14,99,3,27,16,3,6,1,0,0,5,0,0,160
지방도,337-04,2012,10,18,2,14~15,113,4,44,26,4,7,2,0,0,0,0,0,200
지방도,337-04,2012,10,18,2,15~16,113,2,42,22,5,8,1,1,0,0,0,0,194
지방도,337-04,2012,10,18,2,16~17,190,3,46,16,11,3,2,0,0,0,0,0,271
지방도,337-04,2012,10,18,2,17~18,239,6,32,14,1,1,1,0,0,0,0,0,294
지방도,337-04,2012,10,18,2,18~19,115,3,29,9,3,1,0,0,0,0,0,0,160
지방도,337-04,2012,10,18,2,19~20,113,3,7,4,2,0,0,0,0,0,0,0,129
지방도,337-04,2012,10,18,2,20~21,124,4,12,1,1,0,1,0,0,0,0,0,143
지방도,337-04,2012,10,18,2,21~22,58,3,8,2,1,0,0,0,0,0,0,0,72
지방도,337-04,2012,10,18,2,22~23,25,0,4,3,1,0,1,0,0,0,0,0,34
지방도,337-04,2012,10,18,2,23~0,20,0,3,0,1,0,1,0,0,0,0,0,25
지방도,337-05,2012,10,18,1,0~1,3,0,4,0,2,0,0,0,0,0,0,0,9
지방도,337-05,2012,10,18,1,1~2,8,0,1,2,0,0,1,0,0,0,0,0,12
지방도,337-05,2012,10,18,1,2~3,3,0,2,0,0,0,0,0,0,0,0,0,5
지방도,337-05,2012,10,18,1,3~4,10,0,1,2,0,1,0,0,0,0,0,0,14
지방도,337-05,2012,10,18,1,4~5,28,1,7,10,0,2,0,0,0,1,0,0,49
지방도,337-05,2012,10,18,1,5~6,37,4,23,7,1,2,0,0,0,0,0,1,75
지방도,337-05,2012,10,18,1,6~7,123,8,30,14,2,6,0,0,0,3,0,0,186
지방도,337-05,2012,10,18,1,7~8,222,9,42,12,2,7,1,0,0,3,0,0,298
지방도,337-05,2012,10,18,1,8~9,148,7,47,20,7,7,5,0,0,5,0,0,246
지방도,337-05,2012,10,18,1,9~10,126,3,57,24,11,11,2,0,0,2,0,0,236
지방도,337-05,2012,10,18,1,10~11,147,3,58,21,6,12,0,0,0,3,0,0,250
지방도,337-05,2012,10,18,1,11~12,159,4,65,24,10,9,0,0,0,3,0,0,274
지방도,337-05,2012,10,18,1,12~13,165,3,48,14,10,21,0,0,0,3,1,0,265
지방도,337-05,2012,10,18,1,13~14,155,5,49,15,15,11,1,1,0,0,0,0,252
지방도,337-05,2012,10,18,1,14~15,160,5,57,29,9,14,1,0,0,1,0,0,276
지방도,337-05,2012,10,18,1,15~16,204,7,55,22,13,10,1,0,0,2,0,0,314
지방도,337-05,2012,10,18,1,16~17,289,8,52,23,10,7,3,0,0,3,0,2,397
지방도,337-05,2012,10,18,1,17~18,302,6,53,17,8,3,0,0,0,2,0,1,392
지방도,337-05,2012,10,18,1,18~19,175,5,30,12,5,3,1,0,0,1,0,0,232
지방도,337-05,2012,10,18,1,19~20,109,5,15,4,2,0,0,0,0,0,0,0,135
지방도,337-05,2012,10,18,1,20~21,86,3,9,3,3,1,1,0,0,1,0,0,107
지방도,337-05,2012,10,18,1,21~22,63,1,12,2,2,0,0,0,0,0,0,0,80
지방도,337-05,2012,10,18,1,22~23,32,1,0,2,0,0,0,0,0,0,0,0,35
지방도,337-05,2012,10,18,1,23~0,22,0,1,1,1,0,0,0,0,1,0,0,26
지방도,337-05,2012,10,18,2,0~1,16,0,2,2,1,0,0,0,0,0,0,0,21
지방도,337-05,2012,10,18,2,1~2,9,0,2,1,1,0,0,0,0,0,0,0,13
지방도,337-05,2012,10,18,2,2~3,5,0,3,2,2,0,0,0,0,0,0,0,12
지방도,337-05,2012,10,18,2,3~4,11,1,2,1,1,0,0,0,0,1,0,0,17
지방도,337-05,2012,10,18,2,4~5,40,1,11,6,0,1,0,0,0,0,0,0,59
지방도,337-05,2012,10,18,2,5~6,105,4,20,6,2,4,1,0,0,1,0,0,143
지방도,337-05,2012,10,18,2,6~7,241,4,63,15,7,3,3,0,0,3,0,0,339
지방도,337-05,2012,10,18,2,7~8,339,9,50,16,7,3,1,0,0,3,0,0,428
지방도,337-05,2012,10,18,2,8~9,153,6,52,18,6,6,3,0,0,1,0,0,245
지방도,337-05,2012,10,18,2,9~10,138,6,54,22,8,7,0,0,0,1,0,0,236
지방도,337-05,2012,10,18,2,10~11,133,4,34,31,8,9,3,0,0,2,0,0,224
지방도,337-05,2012,10,18,2,11~12,166,4,51,23,4,11,3,0,0,3,0,0,265
지방도,337-05,2012,10,18,2,12~13,153,3,45,23,7,9,3,0,0,0,0,0,243
지방도,337-05,2012,10,18,2,13~14,172,2,40,37,9,8,0,2,0,1,0,0,271
지방도,337-05,2012,10,18,2,14~15,171,6,37,25,16,10,5,0,0,4,0,0,274
지방도,337-05,2012,10,18,2,15~16,175,5,48,26,14,7,2,0,0,4,0,1,282
지방도,337-05,2012,10,18,2,16~17,142,9,51,18,9,11,0,0,0,0,0,0,240
지방도,337-05,2012,10,18,2,17~18,173,7,36,13,3,10,0,0,0,0,0,0,242
지방도,337-05,2012,10,18,2,18~19,112,5,33,5,3,2,0,0,0,0,0,0,160
지방도,337-05,2012,10,18,2,19~20,100,4,8,3,2,0,0,0,0,0,0,0,117
지방도,337-05,2012,10,18,2,20~21,125,5,18,9,1,0,0,0,0,0,0,0,158
지방도,337-05,2012,10,18,2,21~22,59,0,9,1,0,0,0,0,0,0,0,0,69
지방도,337-05,2012,10,18,2,22~23,33,1,3,1,2,1,0,0,0,0,0,0,41
지방도,337-05,2012,10,18,2,23~0,25,0,4,2,0,1,0,0,0,1,0,0,33
지방도,337-06,2012,10,18,1,0~1,33,0,6,2,0,0,0,0,0,1,0,0,42
지방도,337-06,2012,10,18,1,1~2,12,0,9,7,0,1,0,0,0,0,0,0,29
지방도,337-06,2012,10,18,1,2~3,19,0,5,8,2,1,0,0,0,0,0,1,36
지방도,337-06,2012,10,18,1,3~4,29,0,5,17,6,3,1,0,0,0,2,0,63
지방도,337-06,2012,10,18,1,4~5,94,0,14,22,10,5,2,0,0,2,2,1,152
지방도,337-06,2012,10,18,1,5~6,236,6,40,28,12,8,1,0,0,4,2,0,337
지방도,337-06,2012,10,18,1,6~7,741,7,91,43,18,35,0,0,0,1,2,0,938
지방도,337-06,2012,10,18,1,7~8,900,16,107,63,15,37,2,0,0,0,1,0,1141
지방도,337-06,2012,10,18,1,8~9,370,12,81,50,11,30,2,0,0,2,4,0,562
지방도,337-06,2012,10,18,1,9~10,287,4,94,53,16,32,3,0,0,4,4,0,497
지방도,337-06,2012,10,18,1,10~11,272,4,75,50,13,38,4,0,0,3,3,0,462
지방도,337-06,2012,10,18,1,11~12,295,2,69,35,15,5,0,0,0,0,3,0,424
지방도,337-06,2012,10,18,1,12~13,335,8,104,48,23,25,1,0,0,0,3,0,547
지방도,337-06,2012,10,18,1,13~14,321,7,101,50,20,8,0,0,0,3,1,0,511
지방도,337-06,2012,10,18,1,14~15,379,4,99,47,19,18,0,0,0,1,2,0,569
지방도,337-06,2012,10,18,1,15~16,400,10,104,49,8,13,5,0,0,1,1,1,592
지방도,337-06,2012,10,18,1,16~17,443,8,138,44,13,3,4,0,0,1,1,0,655
지방도,337-06,2012,10,18,1,17~18,514,6,87,31,13,2,2,0,0,0,0,0,655
지방도,337-06,2012,10,18,1,18~19,329,3,58,33,2,1,0,0,0,0,0,0,426
지방도,337-06,2012,10,18,1,19~20,270,5,32,11,4,1,0,0,0,0,0,0,323
지방도,337-06,2012,10,18,1,20~21,231,2,17,13,4,1,0,0,0,0,0,0,268
지방도,337-06,2012,10,18,1,21~22,153,1,12,10,4,1,1,0,0,0,0,0,182
지방도,337-06,2012,10,18,1,22~23,90,0,10,6,0,0,0,0,0,0,0,0,106
지방도,337-06,2012,10,18,1,23~0,58,0,11,3,0,0,0,0,0,0,0,0,72
지방도,337-06,2012,10,18,2,0~1,62,0,9,5,2,0,0,0,0,0,0,0,78
지방도,337-06,2012,10,18,2,1~2,36,0,9,4,0,0,0,0,0,0,0,0,49
지방도,337-06,2012,10,18,2,2~3,31,0,2,5,0,0,0,0,0,1,0,0,39
지방도,337-06,2012,10,18,2,3~4,24,0,12,6,2,0,0,0,0,0,0,0,44
지방도,337-06,2012,10,18,2,4~5,38,0,14,12,6,0,0,0,0,0,0,0,70
지방도,337-06,2012,10,18,2,5~6,117,3,22,24,9,5,1,0,0,2,1,0,184
지방도,337-06,2012,10,18,2,6~7,303,13,62,31,9,33,5,0,0,0,1,1,458
지방도,337-06,2012,10,18,2,7~8,392,12,62,43,17,22,0,0,0,3,0,0,551
지방도,337-06,2012,10,18,2,8~9,322,6,76,41,15,34,1,0,0,3,1,0,499
지방도,337-06,2012,10,18,2,9~10,266,0,78,50,16,42,4,0,0,2,4,0,462
지방도,337-06,2012,10,18,2,10~11,266,2,99,53,17,18,1,0,0,5,3,0,464
지방도,337-06,2012,10,18,2,11~12,326,15,85,43,19,24,2,0,0,3,2,0,519
지방도,337-06,2012,10,18,2,12~13,308,14,97,46,24,7,1,0,0,4,2,0,503
지방도,337-06,2012,10,18,2,13~14,343,2,93,43,20,19,2,0,0,3,1,0,526
